TP,Add_to_black_list,FP,candidate,ADJ,count_nct,is_mab,is_therapy,sentence,sents,_ids,link_to_ct_gov
,1,,hva regimens,FALSE,1,FALSE,FALSE,"In this single arm multi-centers prospective study, adult patients with rrAML are included and treated with BCL-2 inhibitor venetoclax at a dose of 400mg per day for 14 days, combined with azacitidine (AZA) at a dose of 75mg/m2 per day for 7 days, and HHT 1mg/m2 per day for 7 days, and then the eficacy and safety of HVA regimens as salvage treatment in rrAML are assessed","{'In this single arm multi-centers prospective study, adult patients with rrAML are included and treated with BCL-2 inhibitor venetoclax at a dose of 400mg per day for 14 days, combined with azacitidine (AZA) at a dose of 75mg/m2 per day for 7 days, and HHT 1mg/m2 per day for 7 days, and then the eficacy and safety of HVA regimens as salvage treatment in rrAML are assessed'}",{'NCT04424147'},NCT04424147
,1,,hb,FALSE,1,FALSE,FALSE,"In order to blind the investigator, medications are named as ""A"" for syrup of HB and B for placebo.","{'In order to blind the investigator, medications are named as ""A"" for syrup of HB and B for placebo.'}",{'NCT04426435'},NCT04426435
1,,,jsp191,FALSE,1,FALSE,FALSE,A Phase 1 Study to Evaluate the Safety and Tolerability of JSP191 in Combination With Low Dose Radiation and Fludarabine in Patients With Myelodysplastic Syndrome or Acute Myeloid Leukemia Undergoing Hematopoietic Cell Transplantation.,{'A Phase 1 Study to Evaluate the Safety and Tolerability of JSP191 in Combination With Low Dose Radiation and Fludarabine in Patients With Myelodysplastic Syndrome or Acute Myeloid Leukemia Undergoing Hematopoietic Cell Transplantation.'},{'NCT04429191'},NCT04429191
1,,,4scar-276,FALSE,1,FALSE,FALSE,Multicenter Trial of Phase I/II Studies on CD276 (B7-H3) Positive Solid Tumors Treated With 4SCAR-276.,"{'Multicenter Trial of Phase I/II Studies on CD276 (B7-H3) Positive Solid Tumors Treated With 4SCAR-276.', 'This study will evaluate the side effects and effective doses of 4SCAR-276 in treating refractory and/or recurrent tumors'}",{'NCT04432649'},NCT04432649
1,,,aic100,FALSE,1,FALSE,FALSE,A Multi Center Phase I Study of AIC100 in Relapsed and/or Refractory Advanced Thyroid Cancer and Anaplastic Thyroid Cancer.,{'A Multi Center Phase I Study of AIC100 in Relapsed and/or Refractory Advanced Thyroid Cancer and Anaplastic Thyroid Cancer.'},{'NCT04420754'},NCT04420754
,1,,antharcycline,FALSE,1,FALSE,FALSE,This study will evaluate the efficacy and safety of antharcycline-based adjuvant chemotherapy compared with observation in triple negative breast cancer (TNBC) patients with residual invasive disease after platinum and taxanes based neoadjuvant chemotherapy,{'This study will evaluate the efficacy and safety of antharcycline-based adjuvant chemotherapy compared with observation in triple negative breast cancer (TNBC) patients with residual invasive disease after platinum and taxanes based neoadjuvant chemotherapy'},{'NCT04437160'},NCT04437160
,1,,nsaids,FALSE,1,FALSE,FALSE,This study will investigate if there is a change in consumption of opioids before and after omission of NSAIDs.,"{'This study will investigate if there is a change in consumption of opioids before and after omission of NSAIDs.', 'The investigators will also compare the blood samples and see if there is signs of impaired renal and cardiac function in the group that was treated with NSAIDs.'}",{'NCT04448652'},NCT04448652
1,,,zz06,FALSE,1,FALSE,FALSE,"This is a Phase 1, Multicenter, Open-label study to assess the safety, tolerability and preliminary efficacy of ZZ06 in participants with all Adult Patients with Advanced EGFR-positive Solid Tumor Malignancies who are not able to have current standard anti-tumor therapies.","{'This is a Phase 1, Multicenter, Open-label study to assess the safety, tolerability and preliminary efficacy of ZZ06 in participants with all Adult Patients with Advanced EGFR-positive Solid Tumor Malignancies who are not able to have current standard anti-tumor therapies.', 'The purpose of this study is to determine the maximum tolerated dose (MTD) , to characterise the safety, pharmacokinetics (PK), immunogenicity, pharmacodynamics (PD) and anti-tumor activity of ZZ06 as a single agent in adult participants with advanced solid tumors', 'A Phase 1, Multicenter, Open-label Study to Evaluate the Safety, Tolerability, Pharmacokinetics, Immunogenicity, and Preliminary Evidence of Antitumor Activity of ZZ06 in Adult Patients With Advanced EGFR Positive Solid Tumor Malignancies.'}",{'NCT04412616'},NCT04412616
,,,shr2554,FALSE,1,FALSE,FALSE,"The primary objective of this study in phase Ⅰstage is to assess the safety, feasibility of EZH2 inhibitor SHR2554 in combination with anti-PD-L1/TGFβ antibody SHR1701 in advanced pretreated solid tumors and b-cell lymphomas.","{'The primary objective of this study in phase Ⅰstage is to assess the safety, feasibility of EZH2 inhibitor SHR2554 in combination with anti-PD-L1/TGFβ antibody SHR1701 in advanced pretreated solid tumors and b-cell lymphomas.', 'The phase Ⅱ stage of this study is to primarily evaluate the efficacy of SHR2554 plus SHR1701 and the epigenetic modulating effect of SHR2554'}",{'NCT04407741'},NCT04407741
1,,,64cu-sartate,FALSE,1,FALSE,FALSE,The primary purpose of this study is to examine the safety and potential effectiveness of a drug molecule called 64Cu-SARTATE as a potential new way to detect neuroendocrine cancers,{'The primary purpose of this study is to examine the safety and potential effectiveness of a drug molecule called 64Cu-SARTATE as a potential new way to detect neuroendocrine cancers'},{'NCT04440956'},NCT04440956
1,,,lutetium-177,FALSE,1,FALSE,FALSE,Radioligand therapy (RLT) using Lutetium-177 labelled PSMA is a promising new therapeutic approach to treat metastatic prostate cancer.,"{'Radioligand therapy (RLT) using Lutetium-177 labelled PSMA is a promising new therapeutic approach to treat metastatic prostate cancer.', 'In the last few years, several lutetium-177 (177Lu, β emitter) labeled PSMA ligands have been developed and are currently applied to treat metastatic castrate resistant prostate cancer patients.'}",{'NCT04443062'},NCT04443062
1,,,shr1701,FALSE,1,FALSE,FALSE,"The primary objective of this study in phase Ⅰstage is to assess the safety, feasibility of EZH2 inhibitor SHR2554 in combination with anti-PD-L1/TGFβ antibody SHR1701 in advanced pretreated solid tumors and b-cell lymphomas.","{'The primary objective of this study in phase Ⅰstage is to assess the safety, feasibility of EZH2 inhibitor SHR2554 in combination with anti-PD-L1/TGFβ antibody SHR1701 in advanced pretreated solid tumors and b-cell lymphomas.', 'The phase Ⅱ stage of this study is to primarily evaluate the efficacy of SHR2554 plus SHR1701 and the epigenetic modulating effect of SHR2554'}",{'NCT04407741'},NCT04407741
1,,,syha1807,FALSE,1,FALSE,FALSE,"A Phase I, Open-label, Dose Escalation Study to Investigate the Safety, Pharmacokinetics and Clinical Activity of SYHA1807 Given Orally in Subjects With Extensive-Stage Small Cell Lung Cancer.","{'A Phase I, Open-label, Dose Escalation Study to Investigate the Safety, Pharmacokinetics and Clinical Activity of SYHA1807 Given Orally in Subjects With Extensive-Stage Small Cell Lung Cancer.', 'This is a phase I, open-label, multi-center, non-randomized, 2-part first time inhuman (FTIH) study for SYHA1807.', 'Once RP2D is identified, an expansion cohort (Part 2) of up to 12~40 subjects will be enrolled to further evaluate the clinical activity and tolerability of SYHA1807 in subjects with extensive-stage Small Cell Lung Cancer (SCLC)', 'Part 1 is a dose escalation phase to determine the recommended phase 2 dose (RP2D) for SYHA1807 based on the safety, tolerability and pharmacokinetics (PK) profiles observed after oral administration of SYHA1807.'}",{'NCT04404543'},NCT04404543
,1,,rai,FALSE,1,FALSE,FALSE,"Surgery is the standard therapeutic approach for patients with differentiated thyroid carcinoma (DTC), followed by radioiodine (RAI) therapy if indicated.","{'Surgery is the standard therapeutic approach for patients with differentiated thyroid carcinoma (DTC), followed by radioiodine (RAI) therapy if indicated.', 'For women with DTC, the effects of RAI therapy on gonadal and reproductive function are an important consideration.', 'This study aimed to evaluate the effects of RAI therapy on ovarian function'}",{'NCT04396158'},NCT04396158
,1,,rt-155,FALSE,1,FALSE,FALSE,RT-155: Utilizing Pulsed Low-dose-rate (PLDR) Radiation to Prevent de Novo Stromal Activation; a Neoadjuvant Pancreatic Adenocarcinoma Phase I Trial.,{'RT-155: Utilizing Pulsed Low-dose-rate (PLDR) Radiation to Prevent de Novo Stromal Activation; a Neoadjuvant Pancreatic Adenocarcinoma Phase I Trial.'},{'NCT04452357'},NCT04452357
,,1,castrate,FALSE,1,FALSE,FALSE,"In the last few years, several lutetium-177 (177Lu, β emitter) labeled PSMA ligands have been developed and are currently applied to treat metastatic castrate resistant prostate cancer patients.","{'In the last few years, several lutetium-177 (177Lu, β emitter) labeled PSMA ligands have been developed and are currently applied to treat metastatic castrate resistant prostate cancer patients.'}",{'NCT04443062'},NCT04443062
1,,,gsk6097608,FALSE,1,FALSE,FALSE,"A Phase 1 First-Time-in-Human, Open-Label Study of GSK6097608 Administered as Monotherapy and in Combination With Anticancer Agents in Participants With Advanced Solid Tumors.","{'A Phase 1 First-Time-in-Human, Open-Label Study of GSK6097608 Administered as Monotherapy and in Combination With Anticancer Agents in Participants With Advanced Solid Tumors.', 'This first-time-in-human (FTIH) study will evaluate the safety, tolerability, pharmacokinetics (PK), pharmacodynamics (PD), and preliminary clinical activity of escalating doses of GSK6097608 given as monotherapy and in combination with dostarlimab in participants with advanced solid tumors.'}",{'NCT04446351'},NCT04446351
,1,,brf113928,FALSE,1,FALSE,FALSE,The general study design has been discussed and agreed with Chinese Health Authority and is applying a similar design used for global pivotal phase II study (BRF113928),{'The general study design has been discussed and agreed with Chinese Health Authority and is applying a similar design used for global pivotal phase II study (BRF113928)'},{'NCT04452877'},NCT04452877
,1,,citadel-,FALSE,1,FALSE,FALSE,"A Phase 2, Multicenter, Open-Label Study of Parsaclisib, a PI3Kδ Inhibitor, in Japanese Participants With Relapsed or Refractory Follicular Lymphoma (CITADEL-213).","{'A Phase 2, Multicenter, Open-Label Study of Parsaclisib, a PI3Kδ Inhibitor, in Japanese Participants With Relapsed or Refractory Follicular Lymphoma (CITADEL-213).'}",{'NCT04434937'},NCT04434937
1,,,tak-676,FALSE,1,FALSE,FALSE,The purpose of this study is to determine the safety and tolerability of TAK-676 administered as an SA or in combination with pembrolizumab in participants with advanced or metastatic solid tumors,"{'The purpose of this study is to determine the safety and tolerability of TAK-676 administered as an SA or in combination with pembrolizumab in participants with advanced or metastatic solid tumors', 'An Open-label, Dose Escalation, Phase 1 Study to Evaluate the Safety, Tolerability, Pharmacokinetics, and Pharmacodynamics of TAK-676 as a Single Agent and in Combination With Pembrolizumab in Adult Patients With Advanced or Metastatic Solid Tumors.'}",{'NCT04420884'},NCT04420884
,1,,tnt,FALSE,1,FALSE,FALSE,"While the use of TNT is increasingly common, prospective study of outcomes following TNT has been limited.","{'While the use of TNT is increasingly common, prospective study of outcomes following TNT has been limited.', 'More recently, TNT, comprised of neoadjuvant chemotherapy and chemoradiation followed by surgical resection, has been increasingly used as a standard therapy approach.', 'In this study, we will collect pre-treatment rectal adenocarcinoma specimens and determine clinical outcome, including pathologic complete response rate, post-treatment pathologic downstaging rate, recurrence-free survival (RFS), overall survival (OS) and neoadjuvant rectal score, among patients who are treated with standard neoadjuvant chemoradiation or TNT, with an aim to investigate how baseline biomarkers and changes in biomarkers with standard therapies may be associated with, and modulate, clinical outcomes'}",{'NCT04418895'},NCT04418895
1,,,triiodothyronine-thyroxine,FALSE,1,FALSE,FALSE,"The standard of care for rectal adenocarcinomas that are triiodothyronine-thyroxine (T3-T4) or node positive has generally been comprised of neoadjuvant chemoradiation, followed by surgical resection and then adjuvant chemotherapy.","{'The standard of care for rectal adenocarcinomas that are triiodothyronine-thyroxine (T3-T4) or node positive has generally been comprised of neoadjuvant chemoradiation, followed by surgical resection and then adjuvant chemotherapy.'}",{'NCT04418895'},NCT04418895
1,,,trs003,FALSE,1,FALSE,FALSE,1) to receive either TRS003 in combination with paclitaxel and carboplatin or China-approved bevacizumab in combination with paclitaxel and carboplatin for 4 to 6 cycles,"{'1) to receive either TRS003 in combination with paclitaxel and carboplatin or China-approved bevacizumab in combination with paclitaxel and carboplatin for 4 to 6 cycles', 'This is a double-blind Phase 3 clinical trial evaluating the efficacy and safety of TRS003 and paclitaxel-carboplatin versus China-approved bevacizumab and paclitaxel-carboplatin in patients with unresectable, locally advanced, or metastatic non-squamous non-small cell lung cancer (NSCLC).'}",{'NCT04416035'},NCT04416035
,,1,kasabach-merritt phenomenon,FALSE,1,FALSE,FALSE,A Clinical Study on the Treatment of Kaposiform Hemangioendothelioma (KHE) With Kasabach-Merritt Phenomenon (KMP) by Hormone Shock and Sirolimus Maintenance.,{'A Clinical Study on the Treatment of Kaposiform Hemangioendothelioma (KHE) With Kasabach-Merritt Phenomenon (KMP) by Hormone Shock and Sirolimus Maintenance.'},{'NCT04409691'},NCT04409691
,,1,kmp,FALSE,1,FALSE,FALSE,A Clinical Study on the Treatment of Kaposiform Hemangioendothelioma (KHE) With Kasabach-Merritt Phenomenon (KMP) by Hormone Shock and Sirolimus Maintenance.,{'A Clinical Study on the Treatment of Kaposiform Hemangioendothelioma (KHE) With Kasabach-Merritt Phenomenon (KMP) by Hormone Shock and Sirolimus Maintenance.'},{'NCT04409691'},NCT04409691
1,,,adp-a2m4,FALSE,1,FALSE,FALSE,A Phase 2 Pilot Study of ADP-A2M4 in Combination With Pembrolizumab in Subjects With Recurrent or Metastatic Head and Neck Cancer.,"{'A Phase 2 Pilot Study of ADP-A2M4 in Combination With Pembrolizumab in Subjects With Recurrent or Metastatic Head and Neck Cancer.', 'This is a study to investigate the efficacy and safety of ADP-A2M4 in combination with pembrolizumab in HLA-A*02 eligible and MAGE-A4 positive subjects with recurrent or metastatic Head and Neck cancer'}",{'NCT04408898'},NCT04408898
1,,,ivermectin,FALSE,1,FALSE,FALSE,Ivermectin plus losartan as prophilaxy to severe events in patients with cancer with recent diagnosis of COVID-19,"{'Ivermectin plus losartan as prophilaxy to severe events in patients with cancer with recent diagnosis of COVID-19', 'Randomized, Doubled-blind Phase II Trial Evaluating the Use of Ivermectin Plus Losartan for Prophylaxis of Severe Events in Cancer Patients With Recent Diagnosis of COVID-19.'}",{'NCT04447235'},NCT04447235
,1,,cabozaninib,FALSE,1,FALSE,FALSE,"Cabozaninib, a VEGF inhibitor, in combination with atezolizumab, an inhibitor of PD-L1, may be active in endocrine tumors by overcoming the resistance to prior antiangiogenic drugs.","{'Cabozaninib, a VEGF inhibitor, in combination with atezolizumab, an inhibitor of PD-L1, may be active in endocrine tumors by overcoming the resistance to prior antiangiogenic drugs.'}",{'NCT04400474'},NCT04400474
1,,,ro7297089,FALSE,1,FALSE,FALSE,"An Open-Label, Multicenter, Phase I Trial Evaluating The Safety And Pharmacokinetics Of Escalating Doses Of RO7297089 In Patients With Relapsed Or Refractory Multiple Myeloma.","{'An Open-Label, Multicenter, Phase I Trial Evaluating The Safety And Pharmacokinetics Of Escalating Doses Of RO7297089 In Patients With Relapsed Or Refractory Multiple Myeloma.', 'This is a first-in-human Phase I, open-label, multicenter, global, dose-escalation study designed to evaluate the safety, tolerability, and pharmacokinetics of RO7297089 and make a preliminary assessment of anti-tumor activity in patients with R/R MM for whom no established therapy for MM is appropriate and available or who are intolerant to those established therapies'}",{'NCT04434469'},NCT04434469
,,1,subprotocol g,FALSE,1,FALSE,FALSE,MATCH Treatment Subprotocol G: Phase II Study of Crizotinib in Patients With ROS1 Translocations (Other Than Patients With Non-Small Cell Lung Cancer).,{'MATCH Treatment Subprotocol G: Phase II Study of Crizotinib in Patients With ROS1 Translocations (Other Than Patients With Non-Small Cell Lung Cancer).'},{'NCT04439253'},NCT04439253
,1,,descartes-11 consolidation,FALSE,1,FALSE,FALSE,Descartes-11 Consolidation Treatment in Patients With High-Risk Multiple Myeloma Who Have Residual Disease After Induction Therapy.,{'Descartes-11 Consolidation Treatment in Patients With High-Risk Multiple Myeloma Who Have Residual Disease After Induction Therapy.'},{'NCT04436029'},NCT04436029
1,,,descartes-11,FALSE,1,FALSE,FALSE,To assess Minimal Residual Disease (MRD)-negative Complete Response (sCR) rate after consolidation treatment with Descartes-11 in patients with high-risk myeloma who have residual disease following induction therapy,{'To assess Minimal Residual Disease (MRD)-negative Complete Response (sCR) rate after consolidation treatment with Descartes-11 in patients with high-risk myeloma who have residual disease following induction therapy'},{'NCT04436029'},NCT04436029
,1,,lola,FALSE,1,FALSE,FALSE,The LOLA Trial.,{'The LOLA Trial.'},{'NCT04427787'},NCT04427787
1,,,sar442720,FALSE,1,FALSE,FALSE,- To characterize the safety and tolerability of SAR442720 in combination with pembrolizumab in patients with advanced solid tumors including NSCLC who progressed on anti-PD-1/PD L1 containing therapy and advanced colorectal cancer (CRC) after progression to all standard of care (SOC) therapy - To define the maximum tolerated dose (MTD) and recommended Phase 2 dose (RP2D) for the combination of SAR442720 and pembrolizumab in patients with solid tumors Secondary Objectives: - To document the pharmacokinetic (PK) of SAR442720 in combination with pembrolizumab and to document the PK of pembrolizumab in combination with SAR442720 - To estimate the anti-tumor effects of SAR442720 in combination with pembrolizumab in all participants,"{'- To characterize the safety and tolerability of SAR442720 in combination with pembrolizumab in patients with advanced solid tumors including NSCLC who progressed on anti-PD-1/PD L1 containing therapy and advanced colorectal cancer (CRC) after progression to all standard of care (SOC) therapy - To define the maximum tolerated dose (MTD) and recommended Phase 2 dose (RP2D) for the combination of SAR442720 and pembrolizumab in patients with solid tumors Secondary Objectives: - To document the pharmacokinetic (PK) of SAR442720 in combination with pembrolizumab and to document the PK of pembrolizumab in combination with SAR442720 - To estimate the anti-tumor effects of SAR442720 in combination with pembrolizumab in all participants', 'A Phase 1, Open-label, Multicenter, Safety Study of SAR442720 in Combination With Pembrolizumab in Patients With Advanced Malignancies.'}",{'NCT04418661'},NCT04418661
,1,,citrate,FALSE,1,FALSE,FALSE,"The use of plasma as a substitution fluid further increases treatment costs and is associated with risk of infections, allergic reactions and citrate-induced hypocalcemia.","{'The use of plasma as a substitution fluid further increases treatment costs and is associated with risk of infections, allergic reactions and citrate-induced hypocalcemia.'}",{'NCT04418531'},NCT04418531
,,1,dfpp,FALSE,1,FALSE,FALSE,Measurement of the antibody titer in treated patient and recovered fluid showed that antibody removal was extremely effective and that large part of antibodies was removed during the first DFPP procedure.,"{'Measurement of the antibody titer in treated patient and recovered fluid showed that antibody removal was extremely effective and that large part of antibodies was removed during the first DFPP procedure.', 'Thus, in this novel pilot study we aim to explore whether the infusion of antibodies obtained with one single DFPP procedure from voluntary convalescent donors could offer an effective and safe therapeutic option for patients with earlier stages of coronavirus (COVID-19) pneumonia requiring oxygen supply without mechanical ventilation'}",{'NCT04418531'},NCT04418531
1,,,auto1,FALSE,1,FALSE,FALSE,"An Open-Label, Multi-Centre, Phase Ib/II Study Evaluating the Safety and Efficacy of AUTO1, a CAR T Cell Treatment Targeting CD19, in Adult Patients With Relapsed or Refractory B Cell Acute Lymphoblastic Leukaemia.","{'An Open-Label, Multi-Centre, Phase Ib/II Study Evaluating the Safety and Efficacy of AUTO1, a CAR T Cell Treatment Targeting CD19, in Adult Patients With Relapsed or Refractory B Cell Acute Lymphoblastic Leukaemia.'}",{'NCT04404660'},NCT04404660
1,,,can04,FALSE,1,FALSE,FALSE,Both CAN04 and pembrolizumab will be administered intravenously,"{'Both CAN04 and pembrolizumab will be administered intravenously', 'The study aims to establish a recommended dose of CAN04 in combination with the standard dose of pembrolizumab.', 'An Open-label, Safety and Tolerability Phase 1b Trial of CAN04, a Fully Humanized Anti-IL1RAP Monoclonal Antibody, in Combination With Pembrolizumab in Subjects With Solid Tumors Progressing on PD-1/PD-L1 Inhibitor-containing Regimens.'}",{'NCT04452214'},NCT04452214
,1,,hva,FALSE,1,FALSE,FALSE,Efficacy and Safety of HVA Regimens as Salvage Treatment in Relapsed/Refractory (rr) Acute Myeloid Leukemia (AML).,{'Efficacy and Safety of HVA Regimens as Salvage Treatment in Relapsed/Refractory (rr) Acute Myeloid Leukemia (AML).'},{'NCT04424147'},NCT04424147
1,,,epidiolex,FALSE,1,FALSE,FALSE,The purpose of this phase I/Ib study is to determine the safety profile of Epidiolex (CBD oil) in biochemically recurrent prostate cancer patients.,"{'The purpose of this phase I/Ib study is to determine the safety profile of Epidiolex (CBD oil) in biochemically recurrent prostate cancer patients.', 'A Phase I/Ib Study on the Safety of Epidiolex in Patients With Prostate Cancer With Rising PSA After Localized Therapy With Either Surgery or Radiation.'}",{'NCT04428203'},NCT04428203
1,,,gq1001,FALSE,1,FALSE,FALSE,"A Phase 1, First-In-Human, Multicenter, Open-Label, Study of GQ1001, a HER2 Targeted Antibody-Drug Conjugate, Administered Intravenously, in Adult Patients With HER2-Positive Advanced Solid Tumors.","{'A Phase 1, First-In-Human, Multicenter, Open-Label, Study of GQ1001, a HER2 Targeted Antibody-Drug Conjugate, Administered Intravenously, in Adult Patients With HER2-Positive Advanced Solid Tumors.', 'Phase I Dose Finding Study for GQ1001 in Patients with HER2-Positive Advanced Solid Tumors'}",{'NCT04450732'},NCT04450732
