TP,Add_to_black_list,candidate,ADJ,count_nct,is_mab,is_therapy,_ids,link_to_ct_gov
,1,clinimacs®,FALSE,1,FALSE,FALSE,{'NCT04249830'},NCT04249830
,1,t cells,FALSE,1,FALSE,FALSE,{'NCT04250324'},NCT04250324
1,,bz019,FALSE,1,FALSE,FALSE,{'NCT04250324'},NCT04250324
,1,preoperative conversion therapy,FALSE,1,FALSE,TRUE,{'NCT04241523'},NCT04241523
1,,incb099280,FALSE,1,FALSE,FALSE,{'NCT04242199'},NCT04242199
,1,wiht,FALSE,1,FALSE,FALSE,{'NCT04278222'},NCT04278222
,1,topical,TRUE,1,FALSE,FALSE,{'NCT04279535'},NCT04279535
,1,syd985.004,FALSE,1,FALSE,FALSE,{'NCT04235101'},NCT04235101
,1,pm01183,FALSE,1,FALSE,FALSE,{'NCT04253145'},NCT04253145
1,,jbh492,FALSE,1,FALSE,FALSE,{'NCT04240704'},NCT04240704
,1,cellular,TRUE,1,FALSE,FALSE,{'NCT04279470'},NCT04279470
,1,t-cell,FALSE,1,FALSE,FALSE,{'NCT04279470'},NCT04279470
,1,-targeted car-t therapy,FALSE,1,FALSE,TRUE,{'NCT04272125'},NCT04272125
,1,bcma-targeted car-t therapy,FALSE,1,FALSE,TRUE,{'NCT04272151'},NCT04272151
,1,liposome,FALSE,1,FALSE,FALSE,{'NCT04269213'},NCT04269213
,1,yang yin fu zheng jie du therapy,FALSE,1,FALSE,TRUE,{'NCT04264962'},NCT04264962
,1,fu zheng jie,FALSE,1,FALSE,FALSE,{'NCT04264962'},NCT04264962
,1,du therapy,FALSE,1,FALSE,TRUE,{'NCT04264962'},NCT04264962
,1,albumin,FALSE,1,FALSE,FALSE,{'NCT04258644'},NCT04258644
,1,cd19 is,FALSE,1,FALSE,FALSE,{'NCT04249830'},NCT04249830
1,,ferumoxtran,FALSE,1,FALSE,FALSE,{'NCT04261777'},NCT04261777
,1,neoadjuvant chomotherapy,FALSE,1,FALSE,TRUE,{'NCT04258657'},NCT04258657
,1,laparotomy,FALSE,1,FALSE,FALSE,{'NCT04258631'},NCT04258631
1,,ino-9012,FALSE,1,FALSE,FALSE,{'NCT04251117'},NCT04251117
,1,plasmid,FALSE,1,FALSE,FALSE,{'NCT04251117'},NCT04251117
,1,mxeliri,FALSE,1,FALSE,FALSE,{'NCT04247984'},NCT04247984
1,,remifentanil,FALSE,1,FALSE,FALSE,{'NCT04239794'},NCT04239794
1,,propofol,FALSE,1,FALSE,FALSE,{'NCT04239794'},NCT04239794
1,,sevoflurane,FALSE,1,FALSE,FALSE,{'NCT04239794'},NCT04239794
1,,ft596,FALSE,1,FALSE,FALSE,{'NCT04245722'},NCT04245722
,1,recent,TRUE,1,FALSE,FALSE,{'NCT04234022'},NCT04234022
,1,novel therapy,FALSE,1,FALSE,TRUE,{'NCT04234022'},NCT04234022
1,,imuthiol,FALSE,1,FALSE,FALSE,{'NCT04234022'},NCT04234022
1,,zn-ddc,FALSE,1,FALSE,FALSE,{'NCT04234022'},NCT04234022
1,,yttrium-90,FALSE,1,FALSE,FALSE,{'NCT04235660'},NCT04235660
,1,y90 radioembolization,FALSE,1,FALSE,FALSE,{'NCT04235660'},NCT04235660
1,,hydromorphone,FALSE,1,FALSE,FALSE,{'NCT04258631'},NCT04258631
,1,-pv02,FALSE,1,FALSE,FALSE,{'NCT04251117'},NCT04251117
,1,ino-9012),FALSE,1,FALSE,FALSE,{'NCT04251117'},NCT04251117
1,,p-psma-101 autologous car-t cells,FALSE,1,FALSE,FALSE,{'NCT04249947'},NCT04249947
,1,hag,FALSE,1,FALSE,FALSE,{'NCT04248595'},NCT04248595
1,,rs-0139,FALSE,1,FALSE,FALSE,{'NCT04261413'},NCT04261413
,1,hetil,FALSE,1,FALSE,FALSE,{'NCT04261439'},NCT04261439
1,,sco-101,FALSE,1,FALSE,FALSE,{'NCT04247256'},NCT04247256
,1,sco,FALSE,1,FALSE,FALSE,{'NCT04247256'},NCT04247256
,1,colorectal,TRUE,1,FALSE,FALSE,{'NCT04247776'},NCT04247776
,1,colorectal surgery,FALSE,1,FALSE,FALSE,{'NCT04247776'},NCT04247776
,1,homoharringtonie,FALSE,1,FALSE,FALSE,{'NCT04248595'},NCT04248595
,1,pd-(l)1,FALSE,1,FALSE,FALSE,{'NCT04254107'},NCT04254107
,1,ia,FALSE,1,FALSE,FALSE,{'NCT04248595'},NCT04248595
1,,taek-vac-herby,FALSE,1,FALSE,FALSE,{'NCT04246671'},NCT04246671
1,,nzv930,FALSE,1,FALSE,FALSE,{'NCT04237649'},NCT04237649
1,,kaz954,FALSE,1,FALSE,FALSE,{'NCT04237649'},NCT04237649
1,,liposomal bupivacaine,FALSE,1,FALSE,FALSE,{'NCT04258631'},NCT04258631
,1,stand,FALSE,1,FALSE,FALSE,{'NCT04268498'},NCT04268498
,1,cd-7,FALSE,1,FALSE,FALSE,{'NCT04264078'},NCT04264078
,1,mct,FALSE,1,FALSE,FALSE,{'NCT04258163'},NCT04258163
,1,association,FALSE,1,FALSE,FALSE,{'NCT04258163'},NCT04258163
,1,hcl,FALSE,1,FALSE,FALSE,{'NCT04250545'},NCT04250545
1,,rly-1971,FALSE,1,FALSE,FALSE,{'NCT04252339'},NCT04252339
1,,taxane,FALSE,1,FALSE,FALSE,{'NCT04253561'},NCT04253561
1,,sx-682,FALSE,1,FALSE,FALSE,{'NCT04245397'},NCT04245397
,1,-situ vaccination,FALSE,1,FALSE,FALSE,{'NCT04245514'},NCT04245514
,1,immune-modulatory,TRUE,1,FALSE,FALSE,{'NCT04245514'},NCT04245514
1,,olanzapine,FALSE,1,FALSE,FALSE,{'NCT04232423'},NCT04232423
,1,relenvatinib,FALSE,1,FALSE,FALSE,{'NCT04237740'},NCT04237740
1,,deupirfenidone,FALSE,1,FALSE,FALSE,{'NCT04243837'},NCT04243837
,1,bortexomib,FALSE,1,FALSE,FALSE,{'NCT04268498'},NCT04268498
,1,krd,FALSE,1,FALSE,FALSE,{'NCT04268498'},NCT04268498
,1,ctla4 mab,FALSE,1,TRUE,FALSE,{'NCT04277663'},NCT04277663
1,,nicotinic acid,FALSE,1,FALSE,FALSE,{'NCT04242927'},NCT04242927
,1,tace,FALSE,1,FALSE,FALSE,{'NCT04246177'},NCT04246177
,1,-2,FALSE,1,FALSE,FALSE,{'NCT04252768'},NCT04252768
,1,efti,FALSE,1,FALSE,FALSE,{'NCT04252768'},NCT04252768
1,,bb-1701,FALSE,1,FALSE,FALSE,{'NCT04257110'},NCT04257110
,1,interferon,FALSE,1,FALSE,FALSE,{'NCT04277663'},NCT04277663
,1,beta trap,FALSE,1,FALSE,FALSE,{'NCT04235777'},NCT04235777
1,,m9241,FALSE,1,FALSE,FALSE,{'NCT04235777'},NCT04235777
,1,tgf,FALSE,1,FALSE,FALSE,{'NCT04235777'},NCT04235777
,1,standard medication,FALSE,1,FALSE,FALSE,{'NCT04276090'},NCT04276090
1,,nyh817g,FALSE,1,FALSE,FALSE,{'NCT04262739'},NCT04262739
,1,standard therapies,FALSE,1,FALSE,FALSE,{'NCT04262739'},NCT04262739
1,,nyh100p,FALSE,1,FALSE,FALSE,{'NCT04262739'},NCT04262739
,1,auto-car,FALSE,1,FALSE,FALSE,{'NCT04264039'},NCT04264039
1,,disulfiram,FALSE,1,FALSE,FALSE,{'NCT04265274'},NCT04265274
,1,copper,FALSE,1,FALSE,FALSE,{'NCT04265274'},NCT04265274
,,immtac ®,FALSE,1,FALSE,FALSE,{'NCT04262466'},NCT04262466
1,,imc-f106c,FALSE,1,FALSE,FALSE,{'NCT04262466'},NCT04262466
,1,costotransverse,FALSE,1,FALSE,FALSE,{'NCT04248179'},NCT04248179
,1,tpvb) - hitherto,FALSE,1,FALSE,FALSE,{'NCT04248179'},NCT04248179
,1,aaf,FALSE,1,FALSE,FALSE,{'NCT04260009'},NCT04260009
,1,interval debulking surgery,FALSE,1,FALSE,FALSE,{'NCT04261465'},NCT04261465
,1,(adp-ribose) polymerase (,FALSE,1,FALSE,FALSE,{'NCT04261465'},NCT04261465
1,,fezolinetant,TRUE,1,FALSE,FALSE,{'NCT04234204'},NCT04234204
1,,fezolinetant,FALSE,1,FALSE,FALSE,{'NCT04234204'},NCT04234204
,1,nal-iri／fl,FALSE,1,FALSE,FALSE,{'NCT04258072'},NCT04258072
,1,gemcitabine／nab,FALSE,1,FALSE,FALSE,{'NCT04258072'},NCT04258072
,1,standard multimodal therapy,FALSE,1,FALSE,TRUE,{'NCT04260113'},NCT04260113
1,,mtx110,FALSE,1,FALSE,FALSE,{'NCT04269343'},NCT04269343
,1,pd-1/,FALSE,1,FALSE,FALSE,{'NCT04250246'},NCT04250246
1,,mannitol,FALSE,1,FALSE,FALSE,{'NCT04251689'},NCT04251689
,1,saline,FALSE,1,FALSE,FALSE,{'NCT04251689'},NCT04251689
,1,-ct,FALSE,1,FALSE,FALSE,{'NCT04256213'},NCT04256213
,1,pegylated,FALSE,1,FALSE,FALSE,{'NCT04233476'},NCT04233476
,1,-3prgd2,FALSE,1,FALSE,FALSE,{'NCT04233476'},NCT04233476
1,,99mtc-3prgd2,FALSE,1,FALSE,FALSE,{'NCT04233476'},NCT04233476
1,,technetium [99mtc] hydrazinonicotinamide pegylated bicyclic rgd peptide injection,FALSE,1,FALSE,FALSE,{'NCT04233476'},NCT04233476
,1,adjusted,FALSE,1,FALSE,FALSE,{'NCT04231877'},NCT04231877
1,,vedotin,FALSE,1,FALSE,FALSE,{'NCT04231877'},NCT04231877
1,,polatuzumab,FALSE,1,TRUE,FALSE,{'NCT04231877'},NCT04231877
1,,aaml1921,FALSE,1,FALSE,FALSE,{'NCT04258943'},NCT04258943
,1,ph+cml,FALSE,1,FALSE,FALSE,{'NCT04258943'},NCT04258943
,1,r/i cml,FALSE,1,FALSE,FALSE,{'NCT04258943'},NCT04258943
1,,cedazuridine,FALSE,1,FALSE,FALSE,{'NCT04256317'},NCT04256317
,1,prior anti-her2 therapies,FALSE,1,FALSE,FALSE,{'NCT04262804'},NCT04262804
,1,cryosurgery,FALSE,1,FALSE,FALSE,{'NCT04249167'},NCT04249167
1,,pegylated interferon α-2b,FALSE,1,FALSE,FALSE,{'NCT04246359'},NCT04246359
1,,tiragolumab,FALSE,1,TRUE,FALSE,{'NCT04256421'},NCT04256421
,1,regional,TRUE,1,FALSE,FALSE,{'NCT04240548'},NCT04240548
,1,-prkaca fusion kinase,FALSE,1,FALSE,FALSE,{'NCT04248569'},NCT04248569
1,,ict01,FALSE,1,FALSE,FALSE,{'NCT04243499'},NCT04243499
,1,pv,FALSE,1,FALSE,FALSE,{'NCT04262141'},NCT04262141
,1,ce,FALSE,1,FALSE,FALSE,{'NCT04256421'},NCT04256421
1,,ac-701,FALSE,1,FALSE,FALSE,{'NCT04239846'},NCT04239846
,1,cog,FALSE,1,FALSE,FALSE,{'NCT04258943'},NCT04258943
1,,dcc-3014,FALSE,1,FALSE,FALSE,{'NCT04242238'},NCT04242238
,1,checkpoint inhibitor treatment,FALSE,1,FALSE,FALSE,{'NCT04250155'},NCT04250155
,1,inhibitor therapy,FALSE,1,FALSE,TRUE,{'NCT04239846'},NCT04239846
,1,lapdac,FALSE,1,FALSE,FALSE,{'NCT04241276'},NCT04241276
,1,advanced chemohormonal therapy,FALSE,1,FALSE,TRUE,{'NCT04267887'},NCT04267887
,1,iib,FALSE,1,FALSE,FALSE,{'NCT04241276'},NCT04241276
,1,immune therapy,FALSE,1,FALSE,TRUE,{'NCT04262869'},NCT04262869
1,,cd19-targeted car-t therapy,FALSE,1,FALSE,TRUE,{'NCT04271800'},NCT04271800
,1,antihormone therapy,FALSE,1,FALSE,TRUE,{'NCT04267887'},NCT04267887
,1,busulifan,FALSE,1,FALSE,FALSE,{'NCT04269811'},NCT04269811
