TP,Add_to_black_list,candidate,ADJ,count_nct,is_mab,is_therapy,_ids,link_to_ct_gov
,1,other therapy,FALSE,1,FALSE,TRUE,{'NCT04196283'},NCT04196283
1,,abbv-181,FALSE,1,FALSE,FALSE,{'NCT04196283'},NCT04196283
1,,syd1875,FALSE,1,FALSE,FALSE,{'NCT04202705'},NCT04202705
1,,tj011133,FALSE,1,FALSE,FALSE,{'NCT04202003'},NCT04202003
,1,surgery combined,FALSE,1,FALSE,FALSE,{'NCT04199520'},NCT04199520
,1,pure,TRUE,1,FALSE,FALSE,{'NCT04199520'},NCT04199520
1,,jmt103,FALSE,1,FALSE,FALSE,{'NCT04198480'},NCT04198480
,1,bisphosphonates,FALSE,1,FALSE,FALSE,{'NCT04198480'},NCT04198480
1,,alpn-202,FALSE,1,FALSE,FALSE,{'NCT04186637'},NCT04186637
,1,carbon ions (c12),FALSE,1,FALSE,FALSE,{'NCT04194268'},NCT04194268
,1,lt,FALSE,1,FALSE,FALSE,{'NCT04186234'},NCT04186234
,1,bridging therapy,FALSE,1,FALSE,TRUE,{'NCT04186234'},NCT04186234
,1,11carbon,FALSE,1,FALSE,FALSE,{'NCT04186234'},NCT04186234
,1,radiochemotherapy,FALSE,1,FALSE,TRUE,{'NCT04198051'},NCT04198051
,1,teggio (sox),FALSE,1,FALSE,FALSE,{'NCT04202484'},NCT04202484
,1,teggio,FALSE,1,FALSE,FALSE,{'NCT04202484'},NCT04202484
,1,new antitumor therapy,FALSE,1,FALSE,TRUE,{'NCT04202484'},NCT04202484
,1,andrographis paniculata (ap),FALSE,1,FALSE,FALSE,{'NCT04196075'},NCT04196075
,1,andrographis,FALSE,1,FALSE,FALSE,{'NCT04196075'},NCT04196075
,1,18f-naf.,FALSE,1,FALSE,FALSE,{'NCT04206319'},NCT04206319
,1,tc99,FALSE,1,FALSE,FALSE,{'NCT04206319'},NCT04206319
1,,max-40279,FALSE,1,FALSE,FALSE,{'NCT04187495'},NCT04187495
1,,bp1001-a,FALSE,1,FALSE,FALSE,{'NCT04196257'},NCT04196257
,1,5-fc,FALSE,1,FALSE,FALSE,{'NCT04195373'},NCT04195373
,1,anti-pd-1 therapy,FALSE,1,FALSE,TRUE,{'NCT04195373'},NCT04195373
,1,dpd,FALSE,1,FALSE,FALSE,{'NCT04181827'},NCT04181827
,1,pure,FALSE,1,FALSE,FALSE,{'NCT04199520'},NCT04199520
1,,absk021,FALSE,1,FALSE,FALSE,{'NCT04192344'},NCT04192344
,1,wprt,FALSE,1,FALSE,FALSE,{'NCT04197141'},NCT04197141
,1,hdr-bt,FALSE,1,FALSE,FALSE,{'NCT04197141'},NCT04197141
1,,ibi310,FALSE,1,FALSE,FALSE,{'NCT04202601'},NCT04202601
,1,triplet-combined therapy,FALSE,1,FALSE,TRUE,{'NCT04191889'},NCT04191889
1,,acetaminophen,FALSE,1,FALSE,FALSE,{'NCT04194528'},NCT04194528
,1,pvd,FALSE,1,FALSE,FALSE,{'NCT04181827'},NCT04181827
,1,car-t) therapy directed,FALSE,1,FALSE,TRUE,{'NCT04181827'},NCT04181827
,1,-fc,FALSE,1,FALSE,FALSE,{'NCT04195373'},NCT04195373
,1,antigen peptides id,FALSE,1,FALSE,FALSE,{'NCT04199559'},NCT04199559
,1,car,FALSE,1,FALSE,FALSE,{'NCT04196205'},NCT04196205
1,,anthracycline,FALSE,1,FALSE,FALSE,{'NCT04182568'},NCT04182568
,1,fp,FALSE,1,FALSE,FALSE,{'NCT04187352'},NCT04187352
,1,radionuclide therapy,FALSE,1,FALSE,TRUE,{'NCT04194125'},NCT04194125
,1,radiopeptide,FALSE,1,FALSE,FALSE,{'NCT04194125'},NCT04194125
,1,peptide receptor,FALSE,1,FALSE,FALSE,{'NCT04194125'},NCT04194125
1,,tmv-018,FALSE,1,FALSE,FALSE,{'NCT04195373'},NCT04195373
,1,oxycodone,FALSE,1,FALSE,FALSE,{'NCT04194528'},NCT04194528
,1,pcb*6,FALSE,1,FALSE,FALSE,{'NCT04193059'},NCT04193059
,1,2nd line therapy,FALSE,1,FALSE,TRUE,{'NCT04203901'},NCT04203901
1,,warfarin,FALSE,1,FALSE,FALSE,{'NCT04192916'},NCT04192916
,1,ci,FALSE,1,FALSE,FALSE,{'NCT04196010'},NCT04196010
,1,ci-gclam,FALSE,1,FALSE,FALSE,{'NCT04196010'},NCT04196010
,1,g,FALSE,1,FALSE,FALSE,{'NCT04195945'},NCT04195945
,1,csf,FALSE,1,FALSE,FALSE,{'NCT04195945'},NCT04195945
1,,mk-6482,FALSE,1,FALSE,FALSE,{'NCT04195750'},NCT04195750
,1,platinum-based,FALSE,1,FALSE,FALSE,{'NCT04194944'},NCT04194944
,1,autologous cytotoxic,TRUE,1,FALSE,FALSE,{'NCT04193098'},NCT04193098
,1,doac,FALSE,1,FALSE,FALSE,{'NCT04192916'},NCT04192916
1,"
",rc98,FALSE,1,FALSE,FALSE,{'NCT04190823'},NCT04190823
,1,proton beam therapy,FALSE,1,FALSE,TRUE,{'NCT04190446'},NCT04190446
,1,anthracycline-based treatment,FALSE,1,FALSE,FALSE,{'NCT04190433'},NCT04190433
,1,drug therapy,FALSE,1,FALSE,TRUE,{'NCT04190433'},NCT04190433
,1,immune therapy,FALSE,1,FALSE,TRUE,{'NCT04190056'},NCT04190056
1,"
",acalabrutunib,FALSE,1,FALSE,FALSE,{'NCT04189952'},NCT04189952
,1,liposomal,TRUE,1,FALSE,FALSE,{'NCT04189783'},NCT04189783
,1,lymphodepleting therapy,FALSE,1,FALSE,TRUE,{'NCT04196491'},NCT04196491
,1,induction therapy,FALSE,1,FALSE,TRUE,{'NCT04196491'},NCT04196491
,1,standard treatment,FALSE,1,FALSE,FALSE,{'NCT04203901'},NCT04203901
1,,tpiv100,FALSE,1,FALSE,FALSE,{'NCT04197687'},NCT04197687
,1,atl-dc,FALSE,1,FALSE,FALSE,{'NCT04201873'},NCT04201873
,1,dendritic cell vaccination,FALSE,1,FALSE,FALSE,{'NCT04201873'},NCT04201873
,1,nepa,FALSE,1,FALSE,FALSE,{'NCT04201769'},NCT04201769
,1,selenium,FALSE,1,FALSE,FALSE,{'NCT04201561'},NCT04201561
,1,kyn,FALSE,1,FALSE,FALSE,{'NCT04200963'},NCT04200963
,1,maprotiline,FALSE,1,FALSE,FALSE,{'NCT04200066'},NCT04200066
1,,orienx10,FALSE,1,FALSE,FALSE,{'NCT04200040'},NCT04200040
1,,orienx10 therapy,FALSE,1,FALSE,TRUE,{'NCT04200040'},NCT04200040
,1,inbrx,FALSE,1,FALSE,FALSE,{'NCT04198766'},NCT04198766
,1,cpi,FALSE,1,FALSE,FALSE,{'NCT04198766'},NCT04198766
1,,treprizumab,FALSE,1,TRUE,FALSE,{'NCT04197882'},NCT04197882
,1,hsrt,FALSE,1,FALSE,FALSE,{'NCT04197492'},NCT04197492
,1,d,FALSE,1,FALSE,FALSE,{'NCT04197089'},NCT04197089
,1,quadratus lumborum,FALSE,1,FALSE,FALSE,{'NCT04189783'},NCT04189783
1,,abbv-647,FALSE,1,FALSE,FALSE,{'NCT04189614'},NCT04189614
,1,neo wild,TRUE,1,FALSE,FALSE,{'NCT04189055'},NCT04189055
,1,-tki,FALSE,1,FALSE,FALSE,{'NCT04206072'},NCT04206072
1,,ty-9591,FALSE,1,FALSE,FALSE,{'NCT04204473'},NCT04204473
,1,adt,FALSE,1,FALSE,FALSE,{'NCT04191096'},NCT04191096
1,,5aza,FALSE,1,FALSE,FALSE,{'NCT04187703'},NCT04187703
,1,such therapy,FALSE,1,FALSE,TRUE,{'NCT04187703'},NCT04187703
1,,max-40279-,FALSE,1,FALSE,FALSE,{'NCT04183764'},NCT04183764
,1,chemoradiation therapy,FALSE,1,FALSE,TRUE,{'NCT04203511'},NCT04203511
,1,pcb,FALSE,1,FALSE,FALSE,{'NCT04193059'},NCT04193059
,1,ec-t) verses,FALSE,1,FALSE,FALSE,{'NCT04193059'},NCT04193059
,1,cryoablation,FALSE,1,FALSE,FALSE,{'NCT04201990'},NCT04201990
1,,gmi-1359,FALSE,1,FALSE,FALSE,{'NCT04197999'},NCT04197999
,1,wide,TRUE,1,FALSE,FALSE,{'NCT04189107'},NCT04189107
,1,combining,FALSE,1,FALSE,FALSE,{'NCT04193696'},NCT04193696
,1,pd-1 antibody therapy,FALSE,1,FALSE,TRUE,{'NCT04193696'},NCT04193696
,1,novel,TRUE,1,FALSE,FALSE,{'NCT04187404'},NCT04187404
1,,cmn-001,FALSE,1,FALSE,FALSE,{'NCT04203901'},NCT04203901
,1,tyrosine kinase inhibitor,FALSE,1,FALSE,FALSE,{'NCT04206072'},NCT04206072
,1,d-0316 versus,FALSE,1,FALSE,FALSE,{'NCT04206072'},NCT04206072
1,,d-0316,FALSE,1,FALSE,FALSE,{'NCT04206072'},NCT04206072
,1,sequential therapy,FALSE,1,FALSE,TRUE,{'NCT04206787'},NCT04206787
,1,aspirin,FALSE,1,FALSE,FALSE,{'NCT04188119'},NCT04188119
,1,litt,FALSE,1,FALSE,FALSE,{'NCT04187872'},NCT04187872
,1,thermotherapy,FALSE,1,FALSE,TRUE,{'NCT04187872'},NCT04187872
1,,talzenna,FALSE,1,FALSE,FALSE,{'NCT04187833'},NCT04187833
,1,pd-l1-directed therapy,FALSE,1,FALSE,TRUE,{'NCT04186988'},NCT04186988
"
",1,bp-c2,FALSE,1,FALSE,FALSE,{'NCT04186585'},NCT04186585
,1,liver directed therapy,FALSE,1,FALSE,TRUE,{'NCT04184518'},NCT04184518
,1,radiation,FALSE,1,FALSE,FALSE,{'NCT04183218'},NCT04183218
1,,rp6530,FALSE,1,FALSE,FALSE,{'NCT04204057'},NCT04204057
1,,tenalisib,FALSE,1,FALSE,FALSE,{'NCT04204057'},NCT04204057
,1,frontline therapy,FALSE,1,FALSE,TRUE,{'NCT04204941'},NCT04204941
1,,cpi-613,FALSE,1,FALSE,FALSE,{'NCT04203160'},NCT04203160
,1,standard care,FALSE,1,FALSE,FALSE,{'NCT04203160'},NCT04203160
1,,devimistat,FALSE,1,FALSE,FALSE,{'NCT04203160'},NCT04203160
,1,real,TRUE,1,FALSE,FALSE,{'NCT04206787'},NCT04206787
1,,car-t19/car-t22,FALSE,1,FALSE,FALSE,{'NCT04204161'},NCT04204161
